mp_id,center_element,sample_name,site_equivalence_tag
mp-12008,Cd,mp-12008__mp-12008-EXAFS-Cd-K,single_site
mp-12008,Cu,mp-12008__mp-12008-EXAFS-Cu-K,equivalent
mp-12008,Er,mp-12008__mp-12008-EXAFS-Er-K,single_site
mp-12009,Cd,mp-12009__mp-12009-EXAFS-Cd-K,single_site
mp-12009,Cu,mp-12009__mp-12009-EXAFS-Cu-K,equivalent
mp-12009,Yb,mp-12009__mp-12009-EXAFS-Yb-K,single_site
mp-12010,Ba,mp-12010__mp-12010-EXAFS-Ba-K,equivalent
mp-12010,O,mp-12010__mp-12010-EXAFS-O-K,near_equivalent
mp-12010,Se,mp-12010__mp-12010-EXAFS-Se-K,equivalent
mp-12012,Ge,mp-12012__mp-12012-EXAFS-Ge-K,equivalent
mp-12012,K,mp-12012__mp-12012-EXAFS-K-K,equivalent
mp-12012,Pr,mp-12012__mp-12012-EXAFS-Pr-K,equivalent
mp-12012,Se,mp-12012__mp-12012-EXAFS-Se-K,near_equivalent
mp-12017,Au,mp-12017__mp-12017-EXAFS-Au-K,single_site
mp-12017,Ce,mp-12017__mp-12017-EXAFS-Ce-K,single_site
mp-12017,Ge,mp-12017__mp-12017-EXAFS-Ge-K,equivalent
mp-12021,Ag,mp-12021__mp-12021-EXAFS-Ag-K,equivalent
mp-12021,B,mp-12021__mp-12021-EXAFS-B-K,equivalent
mp-12023,Cu,mp-12023__mp-12023-EXAFS-Cu-K,equivalent
mp-12023,Mn,mp-12023__mp-12023-EXAFS-Mn-K,equivalent
mp-12023,Si,mp-12023__mp-12023-EXAFS-Si-K,equivalent
mp-12027,Ta,mp-12027__mp-12027-EXAFS-Ta-K,equivalent
mp-12027,Tl,mp-12027__mp-12027-EXAFS-Tl-K,equivalent
mp-12029,Cu,mp-12029__mp-12029-EXAFS-Cu-K,equivalent
mp-12029,Li,mp-12029__mp-12029-EXAFS-Li-K,equivalent
mp-12029,P,mp-12029__mp-12029-EXAFS-P-K,equivalent
mp-12046,Na,mp-12046__mp-12046-EXAFS-Na-K,single_site
mp-12046,O,mp-12046__mp-12046-EXAFS-O-K,near_equivalent
mp-12046,Ru,mp-12046__mp-12046-EXAFS-Ru-K,equivalent
mp-12047,Na,mp-12047__mp-12047-EXAFS-Na-K,single_site
mp-12047,O,mp-12047__mp-12047-EXAFS-O-K,near_equivalent
mp-12047,Ru,mp-12047__mp-12047-EXAFS-Ru-K,equivalent
mp-12049,Sb,mp-12049__mp-12049-EXAFS-Sb-K,equivalent
mp-12052,Er,mp-12052__mp-12052-EXAFS-Er-K,equivalent
mp-12052,Sb,mp-12052__mp-12052-EXAFS-Sb-K,equivalent
mp-12055,Cd,mp-12055__mp-12055-EXAFS-Cd-K,equivalent
mp-12055,La,mp-12055__mp-12055-EXAFS-La-K,single_site
mp-12058,Er,mp-12058__mp-12058-EXAFS-Er-K,single_site
mp-12058,Ru,mp-12058__mp-12058-EXAFS-Ru-K,equivalent
mp-12060,As,mp-12060__mp-12060-EXAFS-As-K,equivalent
mp-12060,Nd,mp-12060__mp-12060-EXAFS-Nd-K,single_site
mp-12060,Pd,mp-12060__mp-12060-EXAFS-Pd-K,equivalent
mp-12061,B,mp-12061__mp-12061-EXAFS-B-K,equivalent
mp-12061,Fe,mp-12061__mp-12061-EXAFS-Fe-K,equivalent
mp-12061,Lu,mp-12061__mp-12061-EXAFS-Lu-K,single_site
mp-12062,Ag,mp-12062__mp-12062-EXAFS-Ag-K,single_site
mp-12062,B,mp-12062__mp-12062-EXAFS-B-K,equivalent
mp-12063,Ag,mp-12063__mp-12063-EXAFS-Ag-K,equivalent
mp-12063,Ce,mp-12063__mp-12063-EXAFS-Ce-K,single_site
mp-12063,Ge,mp-12063__mp-12063-EXAFS-Ge-K,equivalent
mp-12065,Ag,mp-12065__mp-12065-EXAFS-Ag-K,equivalent
mp-12065,Pt,mp-12065__mp-12065-EXAFS-Pt-K,single_site
mp-12070,As,mp-12070__mp-12070-EXAFS-As-K,equivalent
mp-12070,Cu,mp-12070__mp-12070-EXAFS-Cu-K,equivalent
mp-12072,Au,mp-12072__mp-12072-EXAFS-Au-K,equivalent
mp-12072,U,mp-12072__mp-12072-EXAFS-U-K,single_site
mp-12075,B,mp-12075__mp-12075-EXAFS-B-K,equivalent
mp-12075,Fe,mp-12075__mp-12075-EXAFS-Fe-K,equivalent
mp-12075,Tb,mp-12075__mp-12075-EXAFS-Tb-K,single_site
mp-12076,B,mp-12076__mp-12076-EXAFS-B-K,equivalent
mp-12076,Fe,mp-12076__mp-12076-EXAFS-Fe-K,equivalent
mp-12076,Tm,mp-12076__mp-12076-EXAFS-Tm-K,single_site
mp-12077,B,mp-12077__mp-12077-EXAFS-B-K,equivalent
mp-12077,Fe,mp-12077__mp-12077-EXAFS-Fe-K,equivalent
mp-12077,Y,mp-12077__mp-12077-EXAFS-Y-K,single_site
mp-12079,Co,mp-12079__mp-12079-EXAFS-Co-K,equivalent
mp-12079,K,mp-12079__mp-12079-EXAFS-K-K,single_site
mp-12079,S,mp-12079__mp-12079-EXAFS-S-K,equivalent
mp-1207,Fe,mp-1207__mp-1207-EXAFS-Fe-K,equivalent
mp-1207,Nd,mp-1207__mp-1207-EXAFS-Nd-K,equivalent
mp-12080,Cr,mp-12080__mp-12080-EXAFS-Cr-K,equivalent
mp-12080,Ge,mp-12080__mp-12080-EXAFS-Ge-K,equivalent
mp-12082,Cr,mp-12082__mp-12082-EXAFS-Cr-K,equivalent
mp-12082,Er,mp-12082__mp-12082-EXAFS-Er-K,single_site
mp-12082,Si,mp-12082__mp-12082-EXAFS-Si-K,equivalent
mp-12083,Cr,mp-12083__mp-12083-EXAFS-Cr-K,single_site
mp-12083,Ir,mp-12083__mp-12083-EXAFS-Ir-K,equivalent
mp-12084,Cr,mp-12084__mp-12084-EXAFS-Cr-K,equivalent
mp-12084,Lu,mp-12084__mp-12084-EXAFS-Lu-K,single_site
mp-12084,Si,mp-12084__mp-12084-EXAFS-Si-K,equivalent
mp-12086,Cu,mp-12086__mp-12086-EXAFS-Cu-K,equivalent
mp-12086,Pt,mp-12086__mp-12086-EXAFS-Pt-K,single_site
mp-12087,Cu,mp-12087__mp-12087-EXAFS-Cu-K,equivalent
mp-12087,S,mp-12087__mp-12087-EXAFS-S-K,single_site
mp-12088,Dy,mp-12088__mp-12088-EXAFS-Dy-K,single_site
mp-12088,Os,mp-12088__mp-12088-EXAFS-Os-K,equivalent
mp-12088,Si,mp-12088__mp-12088-EXAFS-Si-K,equivalent
mp-12091,Fe,mp-12091__mp-12091-EXAFS-Fe-K,equivalent
mp-12091,S,mp-12091__mp-12091-EXAFS-S-K,equivalent
mp-12091,Tl,mp-12091__mp-12091-EXAFS-Tl-K,single_site
mp-12093,Ge,mp-12093__mp-12093-EXAFS-Ge-K,single_site
mp-12094,Ge,mp-12094__mp-12094-EXAFS-Ge-K,single_site
mp-12094,Sn,mp-12094__mp-12094-EXAFS-Sn-K,single_site
mp-1209,Rb,mp-1209__mp-1209-EXAFS-Rb-K,single_site
mp-12100,Lu,mp-12100__mp-12100-EXAFS-Lu-K,single_site
mp-12100,Ni,mp-12100__mp-12100-EXAFS-Ni-K,equivalent
mp-12100,Si,mp-12100__mp-12100-EXAFS-Si-K,equivalent
mp-12101,Lu,mp-12101__mp-12101-EXAFS-Lu-K,single_site
mp-12101,Os,mp-12101__mp-12101-EXAFS-Os-K,equivalent
mp-12101,Si,mp-12101__mp-12101-EXAFS-Si-K,equivalent
mp-12103,N,mp-12103__mp-12103-EXAFS-N-K,equivalent
mp-12105,O,mp-12105__mp-12105-EXAFS-O-K,equivalent
mp-12105,Rb,mp-12105__mp-12105-EXAFS-Rb-K,single_site
mp-12107,Pt,mp-12107__mp-12107-EXAFS-Pt-K,equivalent
mp-12107,Ti,mp-12107__mp-12107-EXAFS-Ti-K,single_site
mp-12108,Pt,mp-12108__mp-12108-EXAFS-Pt-K,equivalent
mp-12108,V,mp-12108__mp-12108-EXAFS-V-K,single_site
mp-12109,Re,mp-12109__mp-12109-EXAFS-Re-K,near_equivalent
mp-12109,Zr,mp-12109__mp-12109-EXAFS-Zr-K,equivalent
mp-12110,Ru,mp-12110__mp-12110-EXAFS-Ru-K,single_site
mp-12110,Ta,mp-12110__mp-12110-EXAFS-Ta-K,single_site
mp-12112,Cd,mp-12112__mp-12112-EXAFS-Cd-K,equivalent
mp-12112,P,mp-12112__mp-12112-EXAFS-P-K,equivalent
mp-12117,Pr,mp-12117__mp-12117-EXAFS-Pr-K,equivalent
mp-12117,S,mp-12117__mp-12117-EXAFS-S-K,equivalent
mp-1211,Cd,mp-1211__mp-1211-EXAFS-Cd-K,single_site
mp-1211,Sc,mp-1211__mp-1211-EXAFS-Sc-K,single_site
mp-1213,Nd,mp-1213__mp-1213-EXAFS-Nd-K,single_site
mp-1213,Sb,mp-1213__mp-1213-EXAFS-Sb-K,single_site
mp-12145,Ba,mp-12145__mp-12145-EXAFS-Ba-K,single_site
mp-12145,Cu,mp-12145__mp-12145-EXAFS-Cu-K,single_site
mp-12145,K,mp-12145__mp-12145-EXAFS-K-K,equivalent
mp-12147,Al,mp-12147__mp-12147-EXAFS-Al-K,equivalent
mp-1214,S,mp-1214__mp-1214-EXAFS-S-K,equivalent
mp-1214,V,mp-1214__mp-1214-EXAFS-V-K,equivalent
mp-12156,Sb,mp-12156__mp-12156-EXAFS-Sb-K,near_equivalent
mp-12159,F,mp-12159__mp-12159-EXAFS-F-K,near_equivalent
mp-12159,O,mp-12159__mp-12159-EXAFS-O-K,equivalent
mp-12159,P,mp-12159__mp-12159-EXAFS-P-K,equivalent
mp-12171,K,mp-12171__mp-12171-EXAFS-K-K,near_equivalent
mp-12171,Mg,mp-12171__mp-12171-EXAFS-Mg-K,equivalent
mp-12174,Hf,mp-12174__mp-12174-EXAFS-Hf-K,near_equivalent
mp-12178,K,mp-12178__mp-12178-EXAFS-K-K,single_site
mp-1217,Si,mp-1217__mp-1217-EXAFS-Si-K,near_equivalent
mp-12181,Ba,mp-12181__mp-12181-EXAFS-Ba-K,equivalent
mp-12181,Sn,mp-12181__mp-12181-EXAFS-Sn-K,equivalent
mp-1218370,C,mp-1218370__mp-1218370-EXAFS-C-K,single_site
mp-1218370,O,mp-1218370__mp-1218370-EXAFS-O-K,equivalent
mp-1218370,Sr,mp-1218370__mp-1218370-EXAFS-Sr-K,single_site
mp-12183,K,mp-12183__mp-12183-EXAFS-K-K,equivalent
mp-12185,Cu,mp-12185__mp-12185-EXAFS-Cu-K,equivalent
mp-12185,Li,mp-12185__mp-12185-EXAFS-Li-K,equivalent
mp-12187,Si,mp-12187__mp-12187-EXAFS-Si-K,equivalent
mp-12199,Hg,mp-12199__mp-12199-EXAFS-Hg-K,near_equivalent
mp-12199,P,mp-12199__mp-12199-EXAFS-P-K,equivalent
mp-1219,Ba,mp-1219__mp-1219-EXAFS-Ba-K,single_site
mp-1219,Ga,mp-1219__mp-1219-EXAFS-Ga-K,equivalent
mp-12205,Ti,mp-12205__mp-12205-EXAFS-Ti-K,near_equivalent
mp-1220,Au,mp-1220__mp-1220-EXAFS-Au-K,single_site
mp-1221542,Mn,mp-1221542__mp-1221542-EXAFS-Mn-K,single_site
mp-1221574,Mn,mp-1221574__mp-1221574-EXAFS-Mn-K,equivalent
mp-1221574,O,mp-1221574__mp-1221574-EXAFS-O-K,equivalent
mp-1221,Ge,mp-1221__mp-1221-EXAFS-Ge-K,equivalent
mp-1221,V,mp-1221__mp-1221-EXAFS-V-K,equivalent
mp-12226,Na,mp-12226__mp-12226-EXAFS-Na-K,equivalent
mp-12226,Nd,mp-12226__mp-12226-EXAFS-Nd-K,equivalent
mp-12226,P,mp-12226__mp-12226-EXAFS-P-K,equivalent
mp-12231,Sn,mp-12231__mp-12231-EXAFS-Sn-K,equivalent
mp-12231,Te,mp-12231__mp-12231-EXAFS-Te-K,equivalent
mp-12236,O,mp-12236__mp-12236-EXAFS-O-K,equivalent
mp-1223,La,mp-1223__mp-1223-EXAFS-La-K,equivalent
mp-1223,Sb,mp-1223__mp-1223-EXAFS-Sb-K,equivalent
mp-12244,Ti,mp-12244__mp-12244-EXAFS-Ti-K,equivalent
mp-12245,Ti,mp-12245__mp-12245-EXAFS-Ti-K,equivalent
mp-1224,Hg,mp-1224__mp-1224-EXAFS-Hg-K,equivalent
mp-1224,O,mp-1224__mp-1224-EXAFS-O-K,equivalent
mp-12262,Be,mp-12262__mp-12262-EXAFS-Be-K,equivalent
mp-12262,Cs,mp-12262__mp-12262-EXAFS-Cs-K,equivalent
mp-12263,Au,mp-12263__mp-12263-EXAFS-Au-K,equivalent
mp-12263,Li,mp-12263__mp-12263-EXAFS-Li-K,equivalent
mp-12271,Mg,mp-12271__mp-12271-EXAFS-Mg-K,equivalent
mp-12271,O,mp-12271__mp-12271-EXAFS-O-K,near_equivalent
mp-12271,Se,mp-12271__mp-12271-EXAFS-Se-K,equivalent
mp-12274,Co,mp-12274__mp-12274-EXAFS-Co-K,equivalent
mp-12274,La,mp-12274__mp-12274-EXAFS-La-K,equivalent
mp-12275,Sr,mp-12275__mp-12275-EXAFS-Sr-K,equivalent
mp-12275,Zn,mp-12275__mp-12275-EXAFS-Zn-K,equivalent
mp-12277,Ag,mp-12277__mp-12277-EXAFS-Ag-K,equivalent
mp-12277,Ca,mp-12277__mp-12277-EXAFS-Ca-K,equivalent
mp-12295,B,mp-12295__mp-12295-EXAFS-B-K,near_equivalent
mp-12295,La,mp-12295__mp-12295-EXAFS-La-K,near_equivalent
mp-1229,Cu,mp-1229__mp-1229-EXAFS-Cu-K,equivalent
mp-1229,F,mp-1229__mp-1229-EXAFS-F-K,equivalent
mp-122,Ba,mp-122__mp-122-EXAFS-Ba-K,single_site
mp-12307,Ge,mp-12307__mp-12307-EXAFS-Ge-K,equivalent
mp-12307,Tl,mp-12307__mp-12307-EXAFS-Tl-K,near_equivalent
mp-12309,Al,mp-12309__mp-12309-EXAFS-Al-K,equivalent
mp-12309,Cs,mp-12309__mp-12309-EXAFS-Cs-K,equivalent
mp-12309,Na,mp-12309__mp-12309-EXAFS-Na-K,single_site
mp-12315,B,mp-12315__mp-12315-EXAFS-B-K,equivalent
mp-12315,Dy,mp-12315__mp-12315-EXAFS-Dy-K,near_equivalent
mp-12315,O,mp-12315__mp-12315-EXAFS-O-K,near_equivalent
mp-1231,Cr,mp-1231__mp-1231-EXAFS-Cr-K,equivalent
mp-1231,Ga,mp-1231__mp-1231-EXAFS-Ga-K,equivalent
mp-12322,Cu,mp-12322__mp-12322-EXAFS-Cu-K,equivalent
mp-12322,Gd,mp-12322__mp-12322-EXAFS-Gd-K,equivalent
mp-12322,Rb,mp-12322__mp-12322-EXAFS-Rb-K,equivalent
mp-12323,Ir,mp-12323__mp-12323-EXAFS-Ir-K,equivalent
mp-12323,Na,mp-12323__mp-12323-EXAFS-Na-K,equivalent
mp-12323,Sm,mp-12323__mp-12323-EXAFS-Sm-K,equivalent
mp-12326,Ca,mp-12326__mp-12326-EXAFS-Ca-K,equivalent
mp-12326,Ge,mp-12326__mp-12326-EXAFS-Ge-K,equivalent
mp-12326,Zn,mp-12326__mp-12326-EXAFS-Zn-K,equivalent
mp-1232,Mo,mp-1232__mp-1232-EXAFS-Mo-K,equivalent
mp-1232,Pt,mp-1232__mp-1232-EXAFS-Pt-K,equivalent
mp-12334,C,mp-12334__mp-12334-EXAFS-C-K,equivalent
mp-12334,K,mp-12334__mp-12334-EXAFS-K-K,equivalent
mp-12334,N,mp-12334__mp-12334-EXAFS-N-K,equivalent
mp-12334,Tl,mp-12334__mp-12334-EXAFS-Tl-K,equivalent
mp-12335,Mn,mp-12335__mp-12335-EXAFS-Mn-K,single_site
mp-12335,N,mp-12335__mp-12335-EXAFS-N-K,equivalent
mp-12337,La,mp-12337__mp-12337-EXAFS-La-K,equivalent
mp-12337,Na,mp-12337__mp-12337-EXAFS-Na-K,equivalent
mp-12337,O,mp-12337__mp-12337-EXAFS-O-K,near_equivalent
mp-12337,Os,mp-12337__mp-12337-EXAFS-Os-K,equivalent
mp-12342,Cs,mp-12342__mp-12342-EXAFS-Cs-K,equivalent
mp-12342,Nd,mp-12342__mp-12342-EXAFS-Nd-K,equivalent
mp-12342,Zn,mp-12342__mp-12342-EXAFS-Zn-K,equivalent
mp-12355,O,mp-12355__mp-12355-EXAFS-O-K,equivalent
mp-12355,Sr,mp-12355__mp-12355-EXAFS-Sr-K,equivalent
mp-12355,Ta,mp-12355__mp-12355-EXAFS-Ta-K,equivalent
mp-12355,Y,mp-12355__mp-12355-EXAFS-Y-K,equivalent
mp-1235,Ir,mp-1235__mp-1235-EXAFS-Ir-K,single_site
mp-1235,Ti,mp-1235__mp-1235-EXAFS-Ti-K,single_site
mp-12360,Ag,mp-12360__mp-12360-EXAFS-Ag-K,single_site
mp-12360,Sb,mp-12360__mp-12360-EXAFS-Sb-K,single_site
mp-12360,Te,mp-12360__mp-12360-EXAFS-Te-K,equivalent
mp-12364,Ba,mp-12364__mp-12364-EXAFS-Ba-K,equivalent
mp-12364,Cu,mp-12364__mp-12364-EXAFS-Cu-K,equivalent
mp-12364,Se,mp-12364__mp-12364-EXAFS-Se-K,near_equivalent
mp-12364,Sn,mp-12364__mp-12364-EXAFS-Sn-K,equivalent
mp-12368,N,mp-12368__mp-12368-EXAFS-N-K,single_site
mp-12368,S,mp-12368__mp-12368-EXAFS-S-K,equivalent
mp-12368,Sb,mp-12368__mp-12368-EXAFS-Sb-K,single_site
mp-12372,Ca,mp-12372__mp-12372-EXAFS-Ca-K,equivalent
mp-12372,S,mp-12372__mp-12372-EXAFS-S-K,equivalent
mp-12374,Ce,mp-12374__mp-12374-EXAFS-Ce-K,equivalent
mp-12374,Sn,mp-12374__mp-12374-EXAFS-Sn-K,equivalent
mp-12381,Pr,mp-12381__mp-12381-EXAFS-Pr-K,equivalent
mp-12381,Sn,mp-12381__mp-12381-EXAFS-Sn-K,equivalent
mp-12383,Sc,mp-12383__mp-12383-EXAFS-Sc-K,near_equivalent
mp-12385,Ba,mp-12385__mp-12385-EXAFS-Ba-K,equivalent
mp-12385,O,mp-12385__mp-12385-EXAFS-O-K,equivalent
mp-12385,Ta,mp-12385__mp-12385-EXAFS-Ta-K,single_site
mp-12385,Y,mp-12385__mp-12385-EXAFS-Y-K,single_site
mp-12388,Al,mp-12388__mp-12388-EXAFS-Al-K,equivalent
mp-12388,Er,mp-12388__mp-12388-EXAFS-Er-K,equivalent
mp-12388,Ge,mp-12388__mp-12388-EXAFS-Ge-K,equivalent
mp-12388,Ni,mp-12388__mp-12388-EXAFS-Ni-K,single_site
mp-1239,Ir,mp-1239__mp-1239-EXAFS-Ir-K,equivalent
mp-1239,Sb,mp-1239__mp-1239-EXAFS-Sb-K,equivalent
mp-123,Nd,mp-123__mp-123-EXAFS-Nd-K,equivalent
mp-12403,B,mp-12403__mp-12403-EXAFS-B-K,equivalent
mp-12403,F,mp-12403__mp-12403-EXAFS-F-K,equivalent
mp-12403,Li,mp-12403__mp-12403-EXAFS-Li-K,equivalent
mp-1240,Ho,mp-1240__mp-1240-EXAFS-Ho-K,single_site
mp-1240,S,mp-1240__mp-1240-EXAFS-S-K,single_site
mp-12410,Ba,mp-12410__mp-12410-EXAFS-Ba-K,equivalent
mp-12410,Ir,mp-12410__mp-12410-EXAFS-Ir-K,single_site
mp-12410,Tb,mp-12410__mp-12410-EXAFS-Tb-K,single_site
mp-12414,K,mp-12414__mp-12414-EXAFS-K-K,single_site
mp-12414,U,mp-12414__mp-12414-EXAFS-U-K,equivalent
mp-12418,Ca,mp-12418__mp-12418-EXAFS-Ca-K,equivalent
mp-12418,Ge,mp-12418__mp-12418-EXAFS-Ge-K,equivalent
mp-12418,Sr,mp-12418__mp-12418-EXAFS-Sr-K,equivalent
mp-12422,C,mp-12422__mp-12422-EXAFS-C-K,equivalent
mp-12422,Co,mp-12422__mp-12422-EXAFS-Co-K,single_site
mp-12422,Hg,mp-12422__mp-12422-EXAFS-Hg-K,single_site
mp-12422,N,mp-12422__mp-12422-EXAFS-N-K,equivalent
mp-12422,Se,mp-12422__mp-12422-EXAFS-Se-K,equivalent
mp-12431,Ba,mp-12431__mp-12431-EXAFS-Ba-K,equivalent
mp-12431,Be,mp-12431__mp-12431-EXAFS-Be-K,equivalent
mp-12431,F,mp-12431__mp-12431-EXAFS-F-K,near_equivalent
mp-12434,Ge,mp-12434__mp-12434-EXAFS-Ge-K,equivalent
mp-12434,Ho,mp-12434__mp-12434-EXAFS-Ho-K,equivalent
mp-12434,In,mp-12434__mp-12434-EXAFS-In-K,equivalent
mp-1243,Ga,mp-1243__mp-1243-EXAFS-Ga-K,equivalent
mp-1243,O,mp-1243__mp-1243-EXAFS-O-K,equivalent
mp-12441,Al,mp-12441__mp-12441-EXAFS-Al-K,near_equivalent
mp-12441,Ca,mp-12441__mp-12441-EXAFS-Ca-K,equivalent
mp-12444,Cu,mp-12444__mp-12444-EXAFS-Cu-K,equivalent
mp-12444,F,mp-12444__mp-12444-EXAFS-F-K,equivalent
mp-12444,S,mp-12444__mp-12444-EXAFS-S-K,equivalent
mp-12444,Sr,mp-12444__mp-12444-EXAFS-Sr-K,equivalent
mp-12448,Li,mp-12448__mp-12448-EXAFS-Li-K,equivalent
mp-12448,O,mp-12448__mp-12448-EXAFS-O-K,near_equivalent
mp-12448,Os,mp-12448__mp-12448-EXAFS-Os-K,equivalent
mp-12448,Sm,mp-12448__mp-12448-EXAFS-Sm-K,equivalent
mp-12450,Li,mp-12450__mp-12450-EXAFS-Li-K,equivalent
mp-12450,Nd,mp-12450__mp-12450-EXAFS-Nd-K,equivalent
mp-12450,O,mp-12450__mp-12450-EXAFS-O-K,near_equivalent
mp-12450,Os,mp-12450__mp-12450-EXAFS-Os-K,equivalent
mp-12451,La,mp-12451__mp-12451-EXAFS-La-K,equivalent
mp-12451,Li,mp-12451__mp-12451-EXAFS-Li-K,equivalent
mp-12451,O,mp-12451__mp-12451-EXAFS-O-K,near_equivalent
mp-12451,Os,mp-12451__mp-12451-EXAFS-Os-K,equivalent
mp-12454,Cu,mp-12454__mp-12454-EXAFS-Cu-K,equivalent
mp-12454,Er,mp-12454__mp-12454-EXAFS-Er-K,equivalent
mp-12455,Cu,mp-12455__mp-12455-EXAFS-Cu-K,equivalent
mp-12455,Tm,mp-12455__mp-12455-EXAFS-Tm-K,equivalent
mp-12457,Cu,mp-12457__mp-12457-EXAFS-Cu-K,equivalent
mp-12457,Lu,mp-12457__mp-12457-EXAFS-Lu-K,equivalent
mp-12459,Ag,mp-12459__mp-12459-EXAFS-Ag-K,near_equivalent
mp-12459,P,mp-12459__mp-12459-EXAFS-P-K,equivalent
mp-12459,S,mp-12459__mp-12459-EXAFS-S-K,near_equivalent
mp-1245,N,mp-1245__mp-1245-EXAFS-N-K,single_site
mp-1245,Sr,mp-1245__mp-1245-EXAFS-Sr-K,equivalent
mp-12463,Ni,mp-12463__mp-12463-EXAFS-Ni-K,equivalent
mp-12463,Pd,mp-12463__mp-12463-EXAFS-Pd-K,equivalent
mp-12463,Te,mp-12463__mp-12463-EXAFS-Te-K,equivalent
mp-12465,Co,mp-12465__mp-12465-EXAFS-Co-K,equivalent
mp-12465,Pd,mp-12465__mp-12465-EXAFS-Pd-K,equivalent
mp-12465,Te,mp-12465__mp-12465-EXAFS-Te-K,equivalent
mp-12466,Fe,mp-12466__mp-12466-EXAFS-Fe-K,equivalent
mp-12466,Pd,mp-12466__mp-12466-EXAFS-Pd-K,equivalent
mp-12466,Se,mp-12466__mp-12466-EXAFS-Se-K,equivalent
mp-12467,Sb,mp-12467__mp-12467-EXAFS-Sb-K,equivalent
mp-1246,C,mp-1246__mp-1246-EXAFS-C-K,single_site
mp-1246,Fe,mp-1246__mp-1246-EXAFS-Fe-K,equivalent
mp-12480,P,mp-12480__mp-12480-EXAFS-P-K,equivalent
mp-12480,Pt,mp-12480__mp-12480-EXAFS-Pt-K,equivalent
mp-12480,Sc,mp-12480__mp-12480-EXAFS-Sc-K,equivalent
mp-12481,La,mp-12481__mp-12481-EXAFS-La-K,equivalent
mp-12481,P,mp-12481__mp-12481-EXAFS-P-K,equivalent
mp-12481,Pt,mp-12481__mp-12481-EXAFS-Pt-K,equivalent
mp-12485,Na,mp-12485__mp-12485-EXAFS-Na-K,equivalent
mp-12485,Si,mp-12485__mp-12485-EXAFS-Si-K,equivalent
mp-12485,Sm,mp-12485__mp-12485-EXAFS-Sm-K,equivalent
mp-12487,Cd,mp-12487__mp-12487-EXAFS-Cd-K,equivalent
mp-12487,Cs,mp-12487__mp-12487-EXAFS-Cs-K,equivalent
mp-12487,Dy,mp-12487__mp-12487-EXAFS-Dy-K,equivalent
mp-12488,Cd,mp-12488__mp-12488-EXAFS-Cd-K,equivalent
mp-12488,Cs,mp-12488__mp-12488-EXAFS-Cs-K,equivalent
mp-12488,Er,mp-12488__mp-12488-EXAFS-Er-K,equivalent
mp-12490,Cd,mp-12490__mp-12490-EXAFS-Cd-K,equivalent
mp-12490,Cs,mp-12490__mp-12490-EXAFS-Cs-K,equivalent
mp-12490,Ho,mp-12490__mp-12490-EXAFS-Ho-K,equivalent
mp-12492,Cd,mp-12492__mp-12492-EXAFS-Cd-K,equivalent
mp-12492,Cs,mp-12492__mp-12492-EXAFS-Cs-K,equivalent
mp-12492,Lu,mp-12492__mp-12492-EXAFS-Lu-K,equivalent
mp-12494,Cd,mp-12494__mp-12494-EXAFS-Cd-K,equivalent
mp-12494,Cs,mp-12494__mp-12494-EXAFS-Cs-K,equivalent
mp-12494,Pr,mp-12494__mp-12494-EXAFS-Pr-K,equivalent
mp-12495,Cd,mp-12495__mp-12495-EXAFS-Cd-K,equivalent
mp-12495,Cs,mp-12495__mp-12495-EXAFS-Cs-K,equivalent
mp-12495,Tb,mp-12495__mp-12495-EXAFS-Tb-K,equivalent
mp-12496,Cd,mp-12496__mp-12496-EXAFS-Cd-K,equivalent
mp-12496,Cs,mp-12496__mp-12496-EXAFS-Cs-K,equivalent
mp-12496,Tm,mp-12496__mp-12496-EXAFS-Tm-K,equivalent
mp-12497,Cd,mp-12497__mp-12497-EXAFS-Cd-K,equivalent
mp-12497,Cs,mp-12497__mp-12497-EXAFS-Cs-K,equivalent
mp-12497,Sm,mp-12497__mp-12497-EXAFS-Sm-K,equivalent
mp-124,Ag,mp-124__mp-124-EXAFS-Ag-K,single_site
mp-12504,Ce,mp-12504__mp-12504-EXAFS-Ce-K,equivalent
mp-12504,Pt,mp-12504__mp-12504-EXAFS-Pt-K,equivalent
mp-12504,Zn,mp-12504__mp-12504-EXAFS-Zn-K,equivalent
mp-12505,Ag,mp-12505__mp-12505-EXAFS-Ag-K,equivalent
mp-12505,Lu,mp-12505__mp-12505-EXAFS-Lu-K,equivalent
mp-12505,Sn,mp-12505__mp-12505-EXAFS-Sn-K,equivalent
mp-12509,O,mp-12509__mp-12509-EXAFS-O-K,equivalent
mp-12509,P,mp-12509__mp-12509-EXAFS-P-K,equivalent
mp-12509,Y,mp-12509__mp-12509-EXAFS-Y-K,equivalent
mp-12509,Zn,mp-12509__mp-12509-EXAFS-Zn-K,equivalent
mp-12516,Nd,mp-12516__mp-12516-EXAFS-Nd-K,equivalent
mp-12516,O,mp-12516__mp-12516-EXAFS-O-K,equivalent
mp-12516,Sb,mp-12516__mp-12516-EXAFS-Sb-K,equivalent
mp-12520,Ge,mp-12520__mp-12520-EXAFS-Ge-K,equivalent
mp-12520,Ni,mp-12520__mp-12520-EXAFS-Ni-K,equivalent
mp-12520,Sr,mp-12520__mp-12520-EXAFS-Sr-K,equivalent
mp-12521,Ge,mp-12521__mp-12521-EXAFS-Ge-K,equivalent
