# purpose: exp5_training_pool
# These samples have site_equivalence_tag in {incompat, near_equivalent_multiset_mismatch}.
# Excluded from Exp4 training. Reserved for Exp5 if a site-averaging strategy is implemented.
# See Step 2.5 Phase D / F report for rationale.
sample_name,mp_id,center_element,original_split,tag,max_shell1_MAE
mp-540342__mp-540342-EXAFS-O-K,mp-540342,O,train,incompat,999.0
mp-540342__mp-540342-EXAFS-P-K,mp-540342,P,train,incompat,999.0
mp-540343__mp-540343-EXAFS-Li-K,mp-540343,Li,train,incompat,999.0
mp-540343__mp-540343-EXAFS-O-K,mp-540343,O,train,incompat,999.0
mp-540344__mp-540344-EXAFS-Li-K,mp-540344,Li,train,incompat,999.0
mp-540344__mp-540344-EXAFS-O-K,mp-540344,O,train,incompat,999.0
mp-540345__mp-540345-EXAFS-Cr-K,mp-540345,Cr,val,incompat,999.0
mp-540349__mp-540349-EXAFS-O-K,mp-540349,O,train,incompat,999.0
mp-540349__mp-540349-EXAFS-P-K,mp-540349,P,train,incompat,999.0
mp-540350__mp-540350-EXAFS-O-K,mp-540350,O,train,incompat,999.0
mp-540351__mp-540351-EXAFS-O-K,mp-540351,O,train,incompat,999.0
mp-540355__mp-540355-EXAFS-O-K,mp-540355,O,holdout,incompat,999.0
mp-540356__mp-540356-EXAFS-O-K,mp-540356,O,val,incompat,999.0
mp-540363__mp-540363-EXAFS-O-K,mp-540363,O,train,incompat,999.0
mp-540363__mp-540363-EXAFS-P-K,mp-540363,P,train,incompat,999.0
mp-540364__mp-540364-EXAFS-Cr-K,mp-540364,Cr,test,incompat,999.0
mp-540364__mp-540364-EXAFS-Li-K,mp-540364,Li,test,incompat,999.0
mp-540364__mp-540364-EXAFS-O-K,mp-540364,O,test,incompat,999.0
mp-540364__mp-540364-EXAFS-P-K,mp-540364,P,test,incompat,999.0
mp-540367__mp-540367-EXAFS-Li-K,mp-540367,Li,train,incompat,999.0
mp-540368__mp-540368-EXAFS-Li-K,mp-540368,Li,train,incompat,999.0
mp-540368__mp-540368-EXAFS-O-K,mp-540368,O,train,incompat,999.0
mp-540368__mp-540368-EXAFS-P-K,mp-540368,P,train,incompat,999.0
mp-540378__mp-540378-EXAFS-O-K,mp-540378,O,train,incompat,999.0
mp-540379__mp-540379-EXAFS-O-K,mp-540379,O,train,incompat,999.0
mp-540385__mp-540385-EXAFS-Cr-K,mp-540385,Cr,train,incompat,999.0
mp-540385__mp-540385-EXAFS-Li-K,mp-540385,Li,train,incompat,999.0
mp-540385__mp-540385-EXAFS-O-K,mp-540385,O,train,incompat,999.0
mp-540385__mp-540385-EXAFS-P-K,mp-540385,P,train,incompat,999.0
mp-540388__mp-540388-EXAFS-O-K,mp-540388,O,train,incompat,999.0
mp-540388__mp-540388-EXAFS-P-K,mp-540388,P,train,incompat,999.0
mp-540391__mp-540391-EXAFS-Co-K,mp-540391,Co,train,incompat,999.0
mp-540391__mp-540391-EXAFS-O-K,mp-540391,O,train,incompat,999.0
mp-540393__mp-540393-EXAFS-O-K,mp-540393,O,train,incompat,999.0
mp-540395__mp-540395-EXAFS-Sn-K,mp-540395,Sn,train,incompat,999.0
mp-540396__mp-540396-EXAFS-Li-K,mp-540396,Li,train,incompat,999.0
mp-540396__mp-540396-EXAFS-O-K,mp-540396,O,train,incompat,999.0
mp-540396__mp-540396-EXAFS-P-K,mp-540396,P,train,incompat,999.0
mp-540399__mp-540399-EXAFS-O-K,mp-540399,O,val,incompat,999.0
mp-540399__mp-540399-EXAFS-P-K,mp-540399,P,val,incompat,999.0
mp-5403__mp-5403-EXAFS-O-K,mp-5403,O,train,incompat,999.0
mp-5403__mp-5403-EXAFS-Rb-K,mp-5403,Rb,train,incompat,999.0
mp-540405__mp-540405-EXAFS-O-K,mp-540405,O,train,incompat,999.0
mp-540409__mp-540409-EXAFS-O-K,mp-540409,O,train,incompat,999.0
mp-540409__mp-540409-EXAFS-P-K,mp-540409,P,train,incompat,999.0
mp-540414__mp-540414-EXAFS-Mn-K,mp-540414,Mn,train,incompat,999.0
mp-540414__mp-540414-EXAFS-O-K,mp-540414,O,train,incompat,999.0
mp-540414__mp-540414-EXAFS-P-K,mp-540414,P,train,incompat,999.0
mp-540415__mp-540415-EXAFS-O-K,mp-540415,O,train,incompat,999.0
mp-540416__mp-540416-EXAFS-O-K,mp-540416,O,train,incompat,999.0
mp-540417__mp-540417-EXAFS-O-K,mp-540417,O,train,incompat,999.0
mp-540417__mp-540417-EXAFS-P-K,mp-540417,P,train,incompat,999.0
mp-540421__mp-540421-EXAFS-Li-K,mp-540421,Li,train,incompat,999.0
mp-540421__mp-540421-EXAFS-P-K,mp-540421,P,train,incompat,999.0
mp-540423__mp-540423-EXAFS-O-K,mp-540423,O,train,incompat,999.0
mp-540423__mp-540423-EXAFS-P-K,mp-540423,P,train,incompat,999.0
mp-540424__mp-540424-EXAFS-O-K,mp-540424,O,train,incompat,999.0
mp-540426__mp-540426-EXAFS-O-K,mp-540426,O,train,incompat,999.0
mp-540427__mp-540427-EXAFS-O-K,mp-540427,O,train,incompat,999.0
mp-540430__mp-540430-EXAFS-O-K,mp-540430,O,val,incompat,999.0
mp-540430__mp-540430-EXAFS-P-K,mp-540430,P,val,incompat,999.0
mp-540431__mp-540431-EXAFS-Fe-K,mp-540431,Fe,val,incompat,999.0
mp-540431__mp-540431-EXAFS-O-K,mp-540431,O,val,incompat,999.0
mp-540431__mp-540431-EXAFS-P-K,mp-540431,P,val,incompat,999.0
mp-540432__mp-540432-EXAFS-Fe-K,mp-540432,Fe,train,incompat,999.0
mp-540433__mp-540433-EXAFS-O-K,mp-540433,O,train,incompat,999.0
mp-540434__mp-540434-EXAFS-O-K,mp-540434,O,train,incompat,999.0
mp-540436__mp-540436-EXAFS-Li-K,mp-540436,Li,val,incompat,999.0
mp-540436__mp-540436-EXAFS-O-K,mp-540436,O,val,incompat,999.0
mp-540440__mp-540440-EXAFS-O-K,mp-540440,O,train,incompat,999.0
mp-540446__mp-540446-EXAFS-Cr-K,mp-540446,Cr,train,incompat,999.0
mp-540446__mp-540446-EXAFS-O-K,mp-540446,O,train,incompat,999.0
mp-540447__mp-540447-EXAFS-O-K,mp-540447,O,train,incompat,999.0
mp-540447__mp-540447-EXAFS-P-K,mp-540447,P,train,incompat,999.0
mp-540450__mp-540450-EXAFS-O-K,mp-540450,O,train,incompat,999.0
mp-540450__mp-540450-EXAFS-P-K,mp-540450,P,train,incompat,999.0
mp-540453__mp-540453-EXAFS-Li-K,mp-540453,Li,train,incompat,999.0
mp-540453__mp-540453-EXAFS-O-K,mp-540453,O,train,incompat,999.0
mp-540454__mp-540454-EXAFS-Li-K,mp-540454,Li,train,incompat,999.0
mp-540454__mp-540454-EXAFS-O-K,mp-540454,O,train,incompat,999.0
mp-540454__mp-540454-EXAFS-P-K,mp-540454,P,train,incompat,999.0
mp-540455__mp-540455-EXAFS-Li-K,mp-540455,Li,train,incompat,999.0
mp-540455__mp-540455-EXAFS-O-K,mp-540455,O,train,incompat,999.0
mp-540455__mp-540455-EXAFS-P-K,mp-540455,P,train,incompat,999.0
mp-540456__mp-540456-EXAFS-O-K,mp-540456,O,train,incompat,999.0
mp-540456__mp-540456-EXAFS-P-K,mp-540456,P,train,incompat,999.0
mp-540457__mp-540457-EXAFS-Li-K,mp-540457,Li,train,incompat,999.0
mp-540457__mp-540457-EXAFS-O-K,mp-540457,O,train,incompat,999.0
mp-540458__mp-540458-EXAFS-Cr-K,mp-540458,Cr,train,incompat,999.0
mp-540458__mp-540458-EXAFS-Li-K,mp-540458,Li,train,incompat,999.0
mp-540458__mp-540458-EXAFS-O-K,mp-540458,O,train,incompat,999.0
mp-540459__mp-540459-EXAFS-Cr-K,mp-540459,Cr,train,incompat,999.0
mp-540459__mp-540459-EXAFS-O-K,mp-540459,O,train,incompat,999.0
mp-540460__mp-540460-EXAFS-Cr-K,mp-540460,Cr,train,incompat,999.0
mp-540460__mp-540460-EXAFS-O-K,mp-540460,O,train,incompat,999.0
mp-540462__mp-540462-EXAFS-Cr-K,mp-540462,Cr,train,incompat,999.0
mp-540462__mp-540462-EXAFS-Li-K,mp-540462,Li,train,incompat,999.0
mp-540462__mp-540462-EXAFS-O-K,mp-540462,O,train,incompat,999.0
mp-540463__mp-540463-EXAFS-O-K,mp-540463,O,train,incompat,999.0
mp-540465__mp-540465-EXAFS-Ni-K,mp-540465,Ni,train,incompat,999.0
mp-540466__mp-540466-EXAFS-O-K,mp-540466,O,train,near_equivalent,0.03221
mp-540467__mp-540467-EXAFS-O-K,mp-540467,O,train,incompat,999.0
mp-540471__mp-540471-EXAFS-Li-K,mp-540471,Li,train,incompat,999.0
mp-540471__mp-540471-EXAFS-Mn-K,mp-540471,Mn,train,incompat,999.0
mp-540471__mp-540471-EXAFS-O-K,mp-540471,O,train,incompat,999.0
mp-540471__mp-540471-EXAFS-P-K,mp-540471,P,train,incompat,999.0
mp-540472__mp-540472-EXAFS-Mn-K,mp-540472,Mn,holdout,incompat,999.0
mp-540472__mp-540472-EXAFS-O-K,mp-540472,O,holdout,incompat,999.0
mp-540472__mp-540472-EXAFS-P-K,mp-540472,P,holdout,incompat,999.0
mp-540475__mp-540475-EXAFS-O-K,mp-540475,O,train,incompat,999.0
mp-540477__mp-540477-EXAFS-O-K,mp-540477,O,train,incompat,999.0
mp-540479__mp-540479-EXAFS-O-K,mp-540479,O,train,incompat,999.0
mp-540480__mp-540480-EXAFS-O-K,mp-540480,O,val,incompat,999.0
mp-540480__mp-540480-EXAFS-V-K,mp-540480,V,val,incompat,999.0
mp-540481__mp-540481-EXAFS-O-K,mp-540481,O,train,incompat,999.0
mp-540484__mp-540484-EXAFS-O-K,mp-540484,O,train,incompat,999.0
mp-540484__mp-540484-EXAFS-P-K,mp-540484,P,train,incompat,999.0
mp-540485__mp-540485-EXAFS-O-K,mp-540485,O,val,incompat,999.0
mp-540486__mp-540486-EXAFS-O-K,mp-540486,O,holdout,incompat,999.0
mp-540489__mp-540489-EXAFS-O-K,mp-540489,O,train,incompat,999.0
mp-540494__mp-540494-EXAFS-O-K,mp-540494,O,train,incompat,999.0
mp-540494__mp-540494-EXAFS-P-K,mp-540494,P,train,incompat,999.0
mp-540495__mp-540495-EXAFS-O-K,mp-540495,O,train,incompat,999.0
mp-540496__mp-540496-EXAFS-O-K,mp-540496,O,train,incompat,999.0
mp-540496__mp-540496-EXAFS-P-K,mp-540496,P,train,incompat,999.0
mp-540498__mp-540498-EXAFS-O-K,mp-540498,O,train,incompat,999.0
mp-540500__mp-540500-EXAFS-Co-K,mp-540500,Co,holdout,incompat,999.0
mp-540500__mp-540500-EXAFS-O-K,mp-540500,O,holdout,incompat,999.0
mp-540500__mp-540500-EXAFS-P-K,mp-540500,P,holdout,incompat,999.0
mp-540503__mp-540503-EXAFS-O-K,mp-540503,O,train,incompat,999.0
mp-540517__mp-540517-EXAFS-Li-K,mp-540517,Li,train,incompat,999.0
mp-540517__mp-540517-EXAFS-Mn-K,mp-540517,Mn,train,incompat,999.0
mp-540517__mp-540517-EXAFS-O-K,mp-540517,O,train,incompat,999.0
mp-540517__mp-540517-EXAFS-P-K,mp-540517,P,train,incompat,999.0
mp-540518__mp-540518-EXAFS-Li-K,mp-540518,Li,test,incompat,999.0
mp-540518__mp-540518-EXAFS-Ni-K,mp-540518,Ni,test,incompat,999.0
mp-540518__mp-540518-EXAFS-O-K,mp-540518,O,test,incompat,999.0
mp-540520__mp-540520-EXAFS-Li-K,mp-540520,Li,train,incompat,999.0
mp-540520__mp-540520-EXAFS-O-K,mp-540520,O,train,incompat,999.0
mp-540520__mp-540520-EXAFS-P-K,mp-540520,P,train,incompat,999.0
mp-540522__mp-540522-EXAFS-Mn-K,mp-540522,Mn,train,incompat,999.0
mp-540522__mp-540522-EXAFS-O-K,mp-540522,O,train,incompat,999.0
mp-540522__mp-540522-EXAFS-P-K,mp-540522,P,train,incompat,999.0
mp-540528__mp-540528-EXAFS-O-K,mp-540528,O,train,incompat,999.0
mp-540534__mp-540534-EXAFS-O-K,mp-540534,O,train,incompat,999.0
mp-540536__mp-540536-EXAFS-O-K,mp-540536,O,train,incompat,999.0
mp-540536__mp-540536-EXAFS-P-K,mp-540536,P,train,incompat,999.0
mp-540541__mp-540541-EXAFS-O-K,mp-540541,O,train,incompat,999.0
mp-540541__mp-540541-EXAFS-W-K,mp-540541,W,train,incompat,999.0
mp-540543__mp-540543-EXAFS-Co-K,mp-540543,Co,train,incompat,999.0
mp-540543__mp-540543-EXAFS-O-K,mp-540543,O,train,incompat,999.0
mp-540544__mp-540544-EXAFS-S-K,mp-540544,S,train,incompat,999.0
mp-540544__mp-540544-EXAFS-U-K,mp-540544,U,train,incompat,999.0
mp-540546__mp-540546-EXAFS-Er-K,mp-540546,Er,train,incompat,999.0
mp-540547__mp-540547-EXAFS-Co-K,mp-540547,Co,train,incompat,999.0
mp-540547__mp-540547-EXAFS-Sm-K,mp-540547,Sm,train,incompat,999.0
mp-540549__mp-540549-EXAFS-O-K,mp-540549,O,train,incompat,999.0
mp-540549__mp-540549-EXAFS-P-K,mp-540549,P,train,incompat,999.0
mp-540553__mp-540553-EXAFS-Te-K,mp-540553,Te,val,near_equivalent,0.07736
mp-540554__mp-540554-EXAFS-Na-K,mp-540554,Na,train,incompat,999.0
mp-540554__mp-540554-EXAFS-O-K,mp-540554,O,train,incompat,999.0
mp-540554__mp-540554-EXAFS-S-K,mp-540554,S,train,incompat,999.0
mp-540558__mp-540558-EXAFS-S-K,mp-540558,S,val,incompat,999.0
mp-540566__mp-540566-EXAFS-Hg-K,mp-540566,Hg,train,incompat,999.0
mp-540566__mp-540566-EXAFS-O-K,mp-540566,O,train,incompat,999.0
mp-540566__mp-540566-EXAFS-V-K,mp-540566,V,train,incompat,999.0
mp-540567__mp-540567-EXAFS-Fe-K,mp-540567,Fe,train,incompat,999.0
mp-540567__mp-540567-EXAFS-O-K,mp-540567,O,train,incompat,999.0
mp-540569__mp-540569-EXAFS-Cr-K,mp-540569,Cr,train,incompat,999.0
mp-540569__mp-540569-EXAFS-S-K,mp-540569,S,train,incompat,999.0
mp-540575__mp-540575-EXAFS-N-K,mp-540575,N,train,incompat,999.0
mp-540575__mp-540575-EXAFS-O-K,mp-540575,O,train,incompat,999.0
mp-540578__mp-540578-EXAFS-Cl-K,mp-540578,Cl,test,incompat,999.0
mp-540578__mp-540578-EXAFS-Cs-K,mp-540578,Cs,test,incompat,0.20045
mp-540585__mp-540585-EXAFS-Ga-K,mp-540585,Ga,train,incompat,999.0
mp-540586__mp-540586-EXAFS-O-K,mp-540586,O,val,incompat,999.0
mp-540586__mp-540586-EXAFS-Tl-K,mp-540586,Tl,val,incompat,999.0
mp-540591__mp-540591-EXAFS-N-K,mp-540591,N,train,incompat,999.0
mp-540591__mp-540591-EXAFS-O-K,mp-540591,O,train,incompat,999.0
mp-540592__mp-540592-EXAFS-O-K,mp-540592,O,train,incompat,999.0
mp-540598__mp-540598-EXAFS-O-K,mp-540598,O,train,incompat,999.0
mp-540598__mp-540598-EXAFS-Ti-K,mp-540598,Ti,train,incompat,999.0
mp-540598__mp-540598-EXAFS-Tl-K,mp-540598,Tl,train,incompat,999.0
mp-540604__mp-540604-EXAFS-Fe-K,mp-540604,Fe,train,incompat,999.0
mp-540605__mp-540605-EXAFS-Fe-K,mp-540605,Fe,train,incompat,999.0
mp-540607__mp-540607-EXAFS-O-K,mp-540607,O,train,incompat,999.0
mp-540610__mp-540610-EXAFS-O-K,mp-540610,O,train,incompat,999.0
mp-540610__mp-540610-EXAFS-U-K,mp-540610,U,train,incompat,0.11819
mp-540611__mp-540611-EXAFS-O-K,mp-540611,O,train,incompat,999.0
mp-540612__mp-540612-EXAFS-O-K,mp-540612,O,train,incompat,999.0
mp-540615__mp-540615-EXAFS-Cl-K,mp-540615,Cl,train,incompat,999.0
mp-540615__mp-540615-EXAFS-Nb-K,mp-540615,Nb,train,incompat,999.0
mp-540615__mp-540615-EXAFS-Se-K,mp-540615,Se,train,near_equivalent,0.02122
mp-540618__mp-540618-EXAFS-K-K,mp-540618,K,train,incompat,999.0
mp-540618__mp-540618-EXAFS-O-K,mp-540618,O,train,incompat,999.0
mp-540619__mp-540619-EXAFS-K-K,mp-540619,K,train,incompat,999.0
mp-540619__mp-540619-EXAFS-Te-K,mp-540619,Te,train,incompat,999.0
mp-540620__mp-540620-EXAFS-Mn-K,mp-540620,Mn,train,incompat,999.0
mp-540620__mp-540620-EXAFS-O-K,mp-540620,O,train,incompat,999.0
mp-540621__mp-540621-EXAFS-Ge-K,mp-540621,Ge,val,incompat,999.0
mp-540621__mp-540621-EXAFS-O-K,mp-540621,O,val,incompat,999.0
mp-540625__mp-540625-EXAFS-Se-K,mp-540625,Se,train,incompat,999.0
mp-540626__mp-540626-EXAFS-O-K,mp-540626,O,train,incompat,999.0
mp-540627__mp-540627-EXAFS-K-K,mp-540627,K,train,incompat,999.0
mp-540627__mp-540627-EXAFS-O-K,mp-540627,O,train,incompat,999.0
mp-540627__mp-540627-EXAFS-S-K,mp-540627,S,train,incompat,999.0
mp-540628__mp-540628-EXAFS-Cl-K,mp-540628,Cl,holdout,incompat,999.0
mp-540630__mp-540630-EXAFS-O-K,mp-540630,O,train,incompat,0.10784
mp-540631__mp-540631-EXAFS-O-K,mp-540631,O,train,incompat,999.0
mp-540632__mp-540632-EXAFS-O-K,mp-540632,O,train,incompat,999.0
mp-540633__mp-540633-EXAFS-O-K,mp-540633,O,val,incompat,999.0
mp-540635__mp-540635-EXAFS-O-K,mp-540635,O,train,incompat,999.0
mp-540636__mp-540636-EXAFS-F-K,mp-540636,F,train,incompat,999.0
mp-540639__mp-540639-EXAFS-C-K,mp-540639,C,holdout,incompat,999.0
mp-540639__mp-540639-EXAFS-N-K,mp-540639,N,holdout,incompat,999.0
mp-540639__mp-540639-EXAFS-S-K,mp-540639,S,holdout,incompat,999.0
mp-540640__mp-540640-EXAFS-O-K,mp-540640,O,train,incompat,999.0
mp-540640__mp-540640-EXAFS-Ti-K,mp-540640,Ti,train,incompat,999.0
mp-540644__mp-540644-EXAFS-I-K,mp-540644,I,val,incompat,999.0
mp-540645__mp-540645-EXAFS-Cl-K,mp-540645,Cl,train,incompat,999.0
mp-540645__mp-540645-EXAFS-Hg-K,mp-540645,Hg,train,incompat,999.0
mp-540645__mp-540645-EXAFS-O-K,mp-540645,O,train,incompat,999.0
mp-540653__mp-540653-EXAFS-Al-K,mp-540653,Al,train,incompat,999.0
mp-540653__mp-540653-EXAFS-F-K,mp-540653,F,train,incompat,999.0
mp-540653__mp-540653-EXAFS-Sr-K,mp-540653,Sr,train,incompat,999.0
mp-540659__mp-540659-EXAFS-Ba-K,mp-540659,Ba,val,incompat,0.10697
mp-540659__mp-540659-EXAFS-O-K,mp-540659,O,val,incompat,999.0
mp-540660__mp-540660-EXAFS-As-K,mp-540660,As,train,incompat,999.0
mp-540660__mp-540660-EXAFS-Nb-K,mp-540660,Nb,train,incompat,999.0
mp-540665__mp-540665-EXAFS-Cu-K,mp-540665,Cu,train,incompat,999.0
mp-540665__mp-540665-EXAFS-Se-K,mp-540665,Se,train,incompat,999.0
mp-540668__mp-540668-EXAFS-S-K,mp-540668,S,train,incompat,999.0
mp-540671__mp-540671-EXAFS-Cl-K,mp-540671,Cl,train,incompat,999.0
mp-540672__mp-540672-EXAFS-Br-K,mp-540672,Br,holdout,incompat,999.0
mp-540672__mp-540672-EXAFS-Ti-K,mp-540672,Ti,holdout,incompat,999.0
mp-540673__mp-540673-EXAFS-O-K,mp-540673,O,holdout,incompat,999.0
mp-540675__mp-540675-EXAFS-Cl-K,mp-540675,Cl,train,incompat,999.0
mp-540677__mp-540677-EXAFS-O-K,mp-540677,O,train,incompat,999.0
mp-540682__mp-540682-EXAFS-O-K,mp-540682,O,test,incompat,999.0
mp-540684__mp-540684-EXAFS-O-K,mp-540684,O,train,incompat,999.0
mp-540684__mp-540684-EXAFS-W-K,mp-540684,W,train,incompat,999.0
mp-540688__mp-540688-EXAFS-In-K,mp-540688,In,val,incompat,999.0
mp-540688__mp-540688-EXAFS-O-K,mp-540688,O,val,incompat,999.0
mp-540689__mp-540689-EXAFS-Ba-K,mp-540689,Ba,val,incompat,999.0
mp-540689__mp-540689-EXAFS-S-K,mp-540689,S,val,incompat,999.0
mp-540691__mp-540691-EXAFS-Ba-K,mp-540691,Ba,holdout,incompat,999.0
mp-540691__mp-540691-EXAFS-O-K,mp-540691,O,holdout,incompat,999.0
mp-540693__mp-540693-EXAFS-O-K,mp-540693,O,train,incompat,999.0
mp-540694__mp-540694-EXAFS-Ba-K,mp-540694,Ba,holdout,incompat,999.0
mp-540694__mp-540694-EXAFS-Ni-K,mp-540694,Ni,holdout,incompat,999.0
mp-540694__mp-540694-EXAFS-Os-K,mp-540694,Os,holdout,incompat,999.0
mp-540695__mp-540695-EXAFS-Cl-K,mp-540695,Cl,train,incompat,999.0
mp-540695__mp-540695-EXAFS-Cs-K,mp-540695,Cs,train,incompat,999.0
mp-540696__mp-540696-EXAFS-As-K,mp-540696,As,train,incompat,999.0
mp-540696__mp-540696-EXAFS-Si-K,mp-540696,Si,train,incompat,999.0
mp-540700__mp-540700-EXAFS-O-K,mp-540700,O,train,incompat,999.0
mp-540700__mp-540700-EXAFS-V-K,mp-540700,V,train,incompat,999.0
mp-540701__mp-540701-EXAFS-As-K,mp-540701,As,train,incompat,999.0
mp-540701__mp-540701-EXAFS-V-K,mp-540701,V,train,incompat,999.0
mp-540702__mp-540702-EXAFS-Fe-K,mp-540702,Fe,train,incompat,999.0
mp-540702__mp-540702-EXAFS-Se-K,mp-540702,Se,train,incompat,999.0
mp-540703__mp-540703-EXAFS-Cs-K,mp-540703,Cs,train,incompat,999.0
mp-540706__mp-540706-EXAFS-O-K,mp-540706,O,train,incompat,999.0
mp-540710__mp-540710-EXAFS-O-K,mp-540710,O,holdout,incompat,999.0
mp-540713__mp-540713-EXAFS-Al-K,mp-540713,Al,train,incompat,999.0
mp-540713__mp-540713-EXAFS-O-K,mp-540713,O,train,incompat,999.0
mp-540719__mp-540719-EXAFS-O-K,mp-540719,O,train,incompat,999.0
mp-540725__mp-540725-EXAFS-O-K,mp-540725,O,train,incompat,999.0
mp-540728__mp-540728-EXAFS-O-K,mp-540728,O,train,incompat,999.0
mp-540728__mp-540728-EXAFS-Zn-K,mp-540728,Zn,train,incompat,999.0
mp-540731__mp-540731-EXAFS-B-K,mp-540731,B,train,incompat,999.0
mp-540731__mp-540731-EXAFS-O-K,mp-540731,O,train,incompat,0.48373
mp-540734__mp-540734-EXAFS-Na-K,mp-540734,Na,train,incompat,999.0
mp-540734__mp-540734-EXAFS-O-K,mp-540734,O,train,incompat,999.0
mp-540736__mp-540736-EXAFS-O-K,mp-540736,O,train,incompat,999.0
mp-540737__mp-540737-EXAFS-P-K,mp-540737,P,test,incompat,999.0
mp-540739__mp-540739-EXAFS-Ba-K,mp-540739,Ba,train,incompat,999.0
mp-540739__mp-540739-EXAFS-Ir-K,mp-540739,Ir,train,incompat,999.0
mp-540739__mp-540739-EXAFS-O-K,mp-540739,O,train,incompat,999.0
mp-540741__mp-540741-EXAFS-Fe-K,mp-540741,Fe,val,incompat,999.0
mp-540741__mp-540741-EXAFS-O-K,mp-540741,O,val,incompat,999.0
mp-540742__mp-540742-EXAFS-O-K,mp-540742,O,train,incompat,999.0
mp-540743__mp-540743-EXAFS-Zn-K,mp-540743,Zn,val,incompat,999.0
mp-540750__mp-540750-EXAFS-O-K,mp-540750,O,holdout,incompat,999.0
mp-540753__mp-540753-EXAFS-O-K,mp-540753,O,test,incompat,999.0
mp-540753__mp-540753-EXAFS-P-K,mp-540753,P,test,incompat,999.0
mp-540755__mp-540755-EXAFS-Ge-K,mp-540755,Ge,train,incompat,999.0
mp-540755__mp-540755-EXAFS-Nb-K,mp-540755,Nb,train,incompat,999.0
mp-540759__mp-540759-EXAFS-Cl-K,mp-540759,Cl,train,incompat,999.0
mp-540760__mp-540760-EXAFS-Cl-K,mp-540760,Cl,train,incompat,999.0
mp-540771__mp-540771-EXAFS-S-K,mp-540771,S,train,incompat,999.0
mp-540772__mp-540772-EXAFS-Er-K,mp-540772,Er,train,incompat,999.0
mp-540772__mp-540772-EXAFS-Ni-K,mp-540772,Ni,train,incompat,999.0
mp-540772__mp-540772-EXAFS-P-K,mp-540772,P,train,incompat,999.0
mp-540776__mp-540776-EXAFS-O-K,mp-540776,O,train,incompat,999.0
mp-540782__mp-540782-EXAFS-As-K,mp-540782,As,train,incompat,999.0
mp-540782__mp-540782-EXAFS-V-K,mp-540782,V,train,incompat,999.0
mp-540784__mp-540784-EXAFS-O-K,mp-540784,O,train,incompat,999.0
mp-540784__mp-540784-EXAFS-Ti-K,mp-540784,Ti,train,incompat,999.0
mp-540785__mp-540785-EXAFS-F-K,mp-540785,F,train,incompat,999.0
mp-540787__mp-540787-EXAFS-O-K,mp-540787,O,holdout,incompat,999.0
mp-540787__mp-540787-EXAFS-V-K,mp-540787,V,holdout,incompat,999.0
mp-540791__mp-540791-EXAFS-Rh-K,mp-540791,Rh,train,incompat,999.0
mp-540791__mp-540791-EXAFS-Si-K,mp-540791,Si,train,incompat,999.0
mp-540794__mp-540794-EXAFS-Ba-K,mp-540794,Ba,train,incompat,999.0
mp-540794__mp-540794-EXAFS-O-K,mp-540794,O,train,incompat,999.0
mp-540795__mp-540795-EXAFS-Ba-K,mp-540795,Ba,train,incompat,999.0
mp-540795__mp-540795-EXAFS-O-K,mp-540795,O,train,incompat,999.0
mp-540796__mp-540796-EXAFS-Cs-K,mp-540796,Cs,val,incompat,999.0
mp-540796__mp-540796-EXAFS-Sn-K,mp-540796,Sn,val,incompat,999.0
mp-540798__mp-540798-EXAFS-O-K,mp-540798,O,train,incompat,999.0
mp-540798__mp-540798-EXAFS-S-K,mp-540798,S,train,incompat,999.0
mp-540801__mp-540801-EXAFS-K-K,mp-540801,K,train,incompat,999.0
mp-540804__mp-540804-EXAFS-Bi-K,mp-540804,Bi,train,incompat,999.0
mp-540804__mp-540804-EXAFS-S-K,mp-540804,S,train,incompat,999.0
mp-540805__mp-540805-EXAFS-Ba-K,mp-540805,Ba,train,near_equivalent,0.08091
mp-540805__mp-540805-EXAFS-S-K,mp-540805,S,train,incompat,999.0
mp-540806__mp-540806-EXAFS-Ca-K,mp-540806,Ca,train,incompat,999.0
mp-540806__mp-540806-EXAFS-O-K,mp-540806,O,train,incompat,999.0
mp-540808__mp-540808-EXAFS-N-K,mp-540808,N,train,incompat,999.0
mp-540808__mp-540808-EXAFS-O-K,mp-540808,O,train,incompat,999.0
mp-540811__mp-540811-EXAFS-Sb-K,mp-540811,Sb,train,incompat,0.10776
mp-540812__mp-540812-EXAFS-F-K,mp-540812,F,train,incompat,999.0
mp-540813__mp-540813-EXAFS-K-K,mp-540813,K,train,incompat,999.0
mp-540821__mp-540821-EXAFS-O-K,mp-540821,O,test,incompat,999.0
mp-540821__mp-540821-EXAFS-Te-K,mp-540821,Te,test,incompat,999.0
mp-540822__mp-540822-EXAFS-Cs-K,mp-540822,Cs,train,incompat,999.0
mp-540822__mp-540822-EXAFS-I-K,mp-540822,I,train,incompat,999.0
mp-540824__mp-540824-EXAFS-Mn-K,mp-540824,Mn,train,incompat,999.0
mp-540830__mp-540830-EXAFS-F-K,mp-540830,F,train,incompat,999.0
mp-540832__mp-540832-EXAFS-O-K,mp-540832,O,train,incompat,999.0
mp-540837__mp-540837-EXAFS-V-K,mp-540837,V,train,incompat,999.0
mp-540838__mp-540838-EXAFS-B-K,mp-540838,B,test,incompat,999.0
mp-540838__mp-540838-EXAFS-O-K,mp-540838,O,test,incompat,999.0
mp-540839__mp-540839-EXAFS-I-K,mp-540839,I,holdout,incompat,999.0
